###################################################################################################
### CosmicWatch: The Desktop Muon Detector
### Device ID: MarySomerville
### Launch time: 0:00:06 1/1/2019
### Questions? Email Spencer N. Axani (saxani@mit.edu)
### Event Time Date TimeStamp[ms] ADC1 ADC2 SiPM[mV] Temp[C] Pressure[Pa] DeadTime[us] Coincident ID
###################################################################################################
1	0:00:09	1/1/2019 	2578	444.00	8.00	12.44	28.85	101402.95	191884	0	MarySomerville	
2	0:00:09	1/1/2019 	2657	113.00	8.00	6.95	28.85	101402.95	5954	0	MarySomerville	
3	0:00:09	1/1/2019 	2744	114.00	8.00	6.98	28.85	101403.20	1847	0	MarySomerville	
4	0:00:10	1/1/2019 	3165	73.00	8.00	6.02	28.85	101403.20	1847	0	MarySomerville	
5	0:00:11	1/1/2019 	4986	512.00	8.00	12.92	28.84	101403.92	97790	0	MarySomerville	
6	0:00:13	1/1/2019 	6732	887.00	85.00	27.24	28.84	101404.60	97790	0	MarySomerville	
7	0:00:14	1/1/2019 	7875	542.00	9.00	13.32	28.83	101405.03	49821	0	MarySomerville	
8	0:00:15	1/1/2019 	8016	971.00	317.00	59.93	28.83	101405.03	3825	0	MarySomerville	
9	0:00:16	1/1/2019 	9752	950.00	149.00	39.13	28.83	101406.27	97793	0	MarySomerville	
10	0:00:18	1/1/2019 	11421	747.00	21.00	18.39	28.82	101406.78	50571	0	MarySomerville	
11	0:00:19	1/1/2019 	12300	246.00	8.00	10.22	28.82	101407.23	49822	0	MarySomerville	
12	0:00:21	1/1/2019 	14205	767.00	23.00	18.89	28.81	101407.68	97791	0	MarySomerville	
13	0:00:21	1/1/2019 	14612	215.00	8.00	9.63	28.81	101407.68	49821	0	MarySomerville	
14	0:00:22	1/1/2019 	15243	64.00	8.00	5.92	28.81	101407.73	3957	0	MarySomerville	
15	0:00:23	1/1/2019 	16488	697.00	12.00	15.65	28.81	101408.16	49818	0	MarySomerville	
16	0:00:23	1/1/2019 	16770	58.00	8.00	5.88	28.81	101408.48	49821	0	MarySomerville	
17	0:00:24	1/1/2019 	17615	924.00	128.00	35.45	28.80	101408.24	49817	0	MarySomerville	
18	0:00:27	1/1/2019 	20283	206.00	8.00	9.43	28.79	101408.34	97792	0	MarySomerville	
19	0:00:30	1/1/2019 	23220	356.00	8.00	11.72	28.78	101408.08	146513	0	MarySomerville	
20	0:00:31	1/1/2019 	24217	983.00	606.00	106.22	28.78	101408.03	51933	0	MarySomerville	
21	0:00:34	1/1/2019 	27117	673.00	11.00	15.25	28.77	101407.93	145764	0	MarySomerville	
22	0:00:34	1/1/2019 	27352	885.00	73.00	25.36	28.77	101408.09	1851	0	MarySomerville	
23	0:00:34	1/1/2019 	27408	820.00	45.00	22.04	28.77	101408.09	1849	0	MarySomerville	
24	0:00:35	1/1/2019 	28379	969.00	307.00	58.22	28.77	101408.05	49820	0	MarySomerville	
25	0:00:36	1/1/2019 	29109	212.00	8.00	9.56	28.77	101407.81	49821	0	MarySomerville	
26	0:00:37	1/1/2019 	30192	974.00	304.00	57.72	28.76	101408.41	51794	0	MarySomerville	
27	0:00:37	1/1/2019 	30297	257.00	8.00	10.41	28.76	101407.99	2601	0	MarySomerville	
28	0:00:39	1/1/2019 	32568	768.00	25.00	19.30	28.76	101408.38	145761	0	MarySomerville	
29	0:00:40	1/1/2019 	33194	971.00	288.00	55.18	28.75	101407.89	1857	0	MarySomerville	
30	0:00:41	1/1/2019 	34701	935.00	144.00	38.31	28.75	101407.78	97792	0	MarySomerville	
31	0:00:45	1/1/2019 	38693	781.00	30.00	20.19	28.74	101409.03	193733	0	MarySomerville	
32	0:00:45	1/1/2019 	38714	212.00	8.00	9.56	28.74	101409.03	3962	0	MarySomerville	
33	0:00:46	1/1/2019 	39296	145.00	8.00	7.87	28.73	101408.95	1847	0	MarySomerville	
34	0:00:46	1/1/2019 	39454	912.00	108.00	31.56	28.73	101408.95	1849	0	MarySomerville	
35	0:00:47	1/1/2019 	40959	904.00	101.00	30.19	28.73	101408.67	97792	0	MarySomerville	
36	0:00:48	1/1/2019 	41329	917.00	121.00	34.11	28.73	101408.44	2602	0	MarySomerville	
37	0:00:48	1/1/2019 	41607	979.00	295.00	56.26	28.73	101408.44	49821	0	MarySomerville	
38	0:00:49	1/1/2019 	42080	862.00	70.00	24.89	28.73	101408.77	3960	0	MarySomerville	
39	0:00:49	1/1/2019 	42102	692.00	12.00	15.64	28.73	101408.77	1850	0	MarySomerville	
40	0:00:50	1/1/2019 	43659	587.00	9.00	13.86	28.72	101408.28	97791	0	MarySomerville	
41	0:00:50	1/1/2019 	43727	84.00	8.00	6.21	28.72	101408.23	1850	0	MarySomerville	
42	0:00:52	1/1/2019 	45181	912.00	110.00	31.95	28.72	101408.00	49818	0	MarySomerville	
43	0:00:52	1/1/2019 	45393	170.00	8.00	8.56	28.71	101407.95	1852	0	MarySomerville	
44	0:00:52	1/1/2019 	45496	726.00	16.00	16.99	28.71	101407.95	3822	0	MarySomerville	
45	0:00:52	1/1/2019 	45792	66.00	7.00	5.93	28.71	101408.12	49819	0	MarySomerville	
46	0:00:55	1/1/2019 	48951	125.00	8.00	7.29	28.70	101407.19	145765	0	MarySomerville	
47	0:00:57	1/1/2019 	50261	749.00	21.00	18.39	28.70	101407.28	49819	0	MarySomerville	
48	0:00:58	1/1/2019 	51381	973.00	317.00	59.93	28.70	101407.23	50574	0	MarySomerville	
49	0:00:58	1/1/2019 	51420	973.00	265.00	52.01	28.70	101407.23	1852	0	MarySomerville	
50	0:00:58	1/1/2019 	51972	974.00	286.00	54.88	28.70	101407.00	51985	0	MarySomerville	
51	0:00:59	1/1/2019 	52353	190.00	8.00	9.07	28.70	101407.16	1849	0	MarySomerville	
52	0:01:00	1/1/2019 	53002	736.00	19.00	17.86	28.69	101406.92	49818	0	MarySomerville	
53	0:01:01	1/1/2019 	54787	461.00	8.00	12.56	28.69	101407.14	97791	0	MarySomerville	
54	0:01:01	1/1/2019 	54816	982.00	436.00	79.27	28.69	101407.14	1849	0	MarySomerville	
55	0:01:02	1/1/2019 	55355	112.00	8.00	6.92	28.69	101407.30	1850	0	MarySomerville	
56	0:01:02	1/1/2019 	55736	622.00	9.00	14.29	28.69	101407.47	51790	0	MarySomerville	
57	0:01:04	1/1/2019 	57120	136.00	8.00	7.62	28.69	101407.39	49820	0	MarySomerville	
58	0:01:04	1/1/2019 	57775	887.00	67.00	24.55	28.69	101407.52	49818	0	MarySomerville	
59	0:01:07	1/1/2019 	60423	902.00	98.00	29.62	28.68	101407.86	97791	0	MarySomerville	
60	0:01:07	1/1/2019 	60919	917.00	117.00	33.33	28.68	101408.20	50572	0	MarySomerville	
61	0:01:09	1/1/2019 	62551	100.00	8.00	6.59	28.68	101408.48	97788	0	MarySomerville	
62	0:01:10	1/1/2019 	63982	202.00	8.00	9.34	28.68	101408.58	51928	0	MarySomerville	
63	0:01:11	1/1/2019 	64653	264.00	8.00	10.53	28.68	101408.74	49818	0	MarySomerville	
64	0:01:11	1/1/2019 	64771	543.00	8.00	13.20	28.68	101408.91	1849	0	MarySomerville	
65	0:01:12	1/1/2019 	65355	942.00	148.00	38.97	28.67	101408.67	1847	0	MarySomerville	
66	0:01:13	1/1/2019 	66572	891.00	94.00	28.84	28.67	101409.00	97789	0	MarySomerville	
67	0:01:14	1/1/2019 	67937	981.00	616.00	108.61	28.67	101408.59	49818	0	MarySomerville	
68	0:01:16	1/1/2019 	69942	872.00	83.00	26.86	28.67	101408.72	99764	0	MarySomerville	
69	0:01:16	1/1/2019 	69957	112.00	8.00	6.92	28.67	101408.72	2601	0	MarySomerville	
70	0:01:17	1/1/2019 	70900	974.00	381.00	71.31	28.67	101408.48	49815	0	MarySomerville	
