###################################################################################################
### CosmicWatch: The Desktop Muon Detector
### Device ID: MarySomerville
### Launch time: 0:00:06 1/1/2019
### Questions? Email Spencer N. Axani (saxani@mit.edu)
### Event Time Date TimeStamp[ms] ADC1 ADC2 SiPM[mV] Temp[C] Pressure[Pa] DeadTime[us] Coincident ID
###################################################################################################
1	0:00:09	1/1/2019 	2437	534.00	9.00	13.23	26.90	101158.00	143913	0	MarySomerville	
2	0:00:09	1/1/2019 	2445	972.00	291.00	55.64	26.90	101158.00	5894	0	MarySomerville	
3	0:00:10	1/1/2019 	3003	982.00	647.00	115.65	26.90	101158.33	49821	0	MarySomerville	
4	0:00:11	1/1/2019 	4646	981.00	818.00	146.20	26.90	101159.58	97794	0	MarySomerville	
5	0:00:12	1/1/2019 	5008	567.00	9.00	13.60	26.90	101159.34	1850	0	MarySomerville	
6	0:00:12	1/1/2019 	5046	944.00	145.00	38.48	26.90	101159.34	1850	0	MarySomerville	
7	0:00:13	1/1/2019 	6699	970.00	326.00	61.53	26.89	101160.09	97790	0	MarySomerville	
8	0:00:14	1/1/2019 	7793	670.00	11.00	15.23	26.89	101160.71	51791	0	MarySomerville	
9	0:00:16	1/1/2019 	9314	976.00	547.00	93.88	26.89	101160.56	49821	0	MarySomerville	
10	0:00:16	1/1/2019 	9948	711.00	14.00	16.34	26.88	101160.48	49821	0	MarySomerville	
11	0:00:17	1/1/2019 	10763	102.00	8.00	6.65	26.88	101160.61	50566	0	MarySomerville	
12	0:00:18	1/1/2019 	11097	621.00	9.00	14.28	26.88	101160.61	1848	0	MarySomerville	
13	0:00:18	1/1/2019 	11610	353.00	8.00	11.69	26.88	101160.94	49818	0	MarySomerville	
14	0:00:20	1/1/2019 	13552	524.00	9.00	13.13	26.88	101161.12	99894	0	MarySomerville	
15	0:00:21	1/1/2019 	14319	800.00	37.00	21.16	26.87	101161.23	1851	0	MarySomerville	
