###################################################################################################
### CosmicWatch: The Desktop Muon Detector
### Device ID: Charon
### Launch time: 0:08:56 1/1/2019
### Questions? Email Spencer N. Axani (saxani@mit.edu)
### Event Time Date TimeStamp[ms] ADC1 ADC2 SiPM[mV] Temp[C] Pressure[Pa] DeadTime[us] Coincident ID
###################################################################################################
1	0:08:57	1/1/2019 	258	792.00	32.00	20.51	26.23	100722.70	50547	0	Charon	
2	0:08:57	1/1/2019 	301	567.00	8.00	13.46	26.23	100722.70	5963	0	Charon	
3	0:08:59	1/1/2019 	2262	887.00	101.00	30.14	26.23	100722.58	102935	0	Charon	
4	0:09:00	1/1/2019 	3557	65.00	7.00	5.92	26.23	100722.25	102939	0	Charon	
5	0:09:01	1/1/2019 	4492	623.00	9.00	14.30	26.23	100722.47	1853	0	Charon	
6	0:09:01	1/1/2019 	4700	885.00	91.00	28.28	26.23	100722.47	52395	0	Charon	
7	0:09:03	1/1/2019 	6088	670.00	10.00	14.92	26.23	100722.31	52395	1	Charon	
8	0:09:03	1/1/2019 	6141	444.00	8.00	12.44	26.23	100722.31	1852	0	Charon	
9	0:09:04	1/1/2019 	7144	794.00	35.00	20.91	26.24	100722.53	54362	0	Charon	
10	0:09:04	1/1/2019 	7250	98.00	7.00	6.54	26.24	100722.53	1853	0	Charon	
11	0:09:08	1/1/2019 	11365	787.00	33.00	20.63	26.24	100722.14	204018	1	Charon	
12	0:09:08	1/1/2019 	11772	182.00	8.00	8.87	26.24	100722.14	53149	0	Charon	
13	0:09:09	1/1/2019 	12071	120.00	7.00	7.15	26.24	100722.14	1850	0	Charon	
14	0:09:09	1/1/2019 	12916	298.00	7.00	11.00	26.24	100721.81	52396	0	Charon	
15	0:09:10	1/1/2019 	13219	562.00	3.00	12.58	26.24	100721.64	1851	0	Charon	
16	0:09:10	1/1/2019 	13943	442.00	8.00	12.43	26.24	100721.84	54504	0	Charon	
17	0:09:13	1/1/2019 	16432	756.00	20.00	18.16	26.24	100721.17	102934	0	Charon	
18	0:09:13	1/1/2019 	16877	95.00	7.00	6.46	26.24	100721.00	52396	0	Charon	
