###################################################################################################
### CosmicWatch: The Desktop Muon Detector
### Device ID: Charon
### Launch time: 0:00:05 1/1/2019
### Questions? Email Spencer N. Axani (saxani@mit.edu)
### Event Time Date TimeStamp[ms] ADC1 ADC2 SiPM[mV] Temp[C] Pressure[Pa] DeadTime[us] Coincident ID
###################################################################################################
1	0:00:06	1/1/2019 	552	980.00	551.00	94.68	27.74	101386.52	101089	0	Charon	
2	0:00:07	1/1/2019 	1589	965.00	311.00	58.90	27.74	101386.80	56449	0	Charon	
3	0:00:08	1/1/2019 	2172	202.00	8.00	9.34	27.74	101387.30	1850	0	Charon	
4	0:00:08	1/1/2019 	2911	968.00	204.00	45.81	27.74	101387.07	52391	0	Charon	
5	0:00:11	1/1/2019 	5636	70.00	8.00	5.98	27.73	101387.45	153481	0	Charon	
6	0:00:12	1/1/2019 	6596	870.00	82.00	26.69	27.73	101387.56	52391	0	Charon	
7	0:00:13	1/1/2019 	7009	612.00	9.00	14.17	27.73	101387.91	1849	0	Charon	
8	0:00:13	1/1/2019 	7239	608.00	9.00	14.12	27.73	101387.54	1850	0	Charon	
9	0:00:13	1/1/2019 	7399	229.00	8.00	9.91	27.73	101387.54	3829	0	Charon	
10	0:00:16	1/1/2019 	10461	928.00	143.00	38.14	27.72	101387.39	153473	0	Charon	
11	0:00:17	1/1/2019 	11953	74.00	7.00	6.03	27.72	101387.84	103681	0	Charon	
12	0:00:19	1/1/2019 	13126	587.00	8.00	13.69	27.72	101388.45	52394	0	Charon	
13	0:00:19	1/1/2019 	13428	690.00	11.00	15.30	27.72	101388.45	1848	0	Charon	
14	0:00:20	1/1/2019 	14771	235.00	8.00	10.02	27.71	101388.36	102933	0	Charon	
15	0:00:20	1/1/2019 	14897	970.00	254.00	50.70	27.71	101388.53	4001	0	Charon	
16	0:00:21	1/1/2019 	15800	133.00	8.00	7.53	27.71	101388.64	52392	0	Charon	
17	0:00:22	1/1/2019 	16110	709.00	13.00	16.01	27.71	101388.64	1848	0	Charon	
18	0:00:22	1/1/2019 	16984	75.00	5.00	6.04	27.71	101388.58	52393	0	Charon	
19	0:00:23	1/1/2019 	17736	68.00	8.00	5.95	27.70	101388.69	52390	0	Charon	
20	0:00:24	1/1/2019 	18083	678.00	10.00	14.94	27.70	101388.46	1848	0	Charon	
21	0:00:26	1/1/2019 	20191	936.00	151.00	39.45	27.70	101389.58	102938	0	Charon	
22	0:00:26	1/1/2019 	20714	951.00	157.00	40.36	27.70	101389.52	55246	0	Charon	
23	0:00:28	1/1/2019 	22396	214.00	7.00	9.59	27.69	101389.12	52395	0	Charon	
24	0:00:29	1/1/2019 	23341	655.00	9.00	14.55	27.69	101388.73	52400	0	Charon	
25	0:00:31	1/1/2019 	25267	965.00	217.00	47.01	27.68	101388.62	102940	0	Charon	
26	0:00:33	1/1/2019 	27951	672.00	10.00	14.92	27.68	101388.28	153487	0	Charon	
27	0:00:36	1/1/2019 	30119	966.00	255.00	50.81	27.67	101387.97	102940	0	Charon	
28	0:00:37	1/1/2019 	31430	935.00	151.00	39.45	27.67	101388.25	55247	0	Charon	
29	0:00:37	1/1/2019 	31604	74.00	7.00	6.03	27.67	101388.41	52393	0	Charon	
30	0:00:37	1/1/2019 	31685	700.00	12.00	15.65	27.67	101388.41	1848	0	Charon	
31	0:00:37	1/1/2019 	31758	68.00	7.00	5.95	27.67	101388.41	1849	0	Charon	
32	0:00:37	1/1/2019 	31792	480.00	8.00	12.68	27.67	101388.41	1848	0	Charon	
33	0:00:38	1/1/2019 	32318	972.00	326.00	61.53	27.66	101388.19	1847	0	Charon	
34	0:00:40	1/1/2019 	34621	65.00	7.00	5.92	27.66	101388.27	153479	0	Charon	
35	0:00:42	1/1/2019 	36039	902.00	105.00	30.96	27.65	101388.02	54354	0	Charon	
36	0:00:44	1/1/2019 	38916	650.00	9.00	14.52	27.65	101387.84	153481	0	Charon	
37	0:00:45	1/1/2019 	39499	102.00	8.00	6.65	27.65	101388.01	1850	0	Charon	
38	0:00:48	1/1/2019 	42108	823.00	64.00	24.04	27.64	101388.17	153501	0	Charon	
39	0:00:50	1/1/2019 	44004	820.00	46.00	22.14	27.64	101388.44	103678	0	Charon	
40	0:00:51	1/1/2019 	45811	964.00	262.00	51.64	27.63	101388.22	102938	0	Charon	
41	0:00:51	1/1/2019 	45941	120.00	8.00	7.15	27.63	101388.22	1851	0	Charon	
42	0:00:52	1/1/2019 	46851	580.00	8.00	13.61	27.63	101388.22	54492	0	Charon	
43	0:00:54	1/1/2019 	48839	928.00	142.00	37.97	27.63	101388.11	102932	0	Charon	
44	0:00:55	1/1/2019 	49775	963.00	185.00	43.91	27.62	101388.05	52394	0	Charon	
45	0:00:57	1/1/2019 	51660	116.00	7.00	7.03	27.62	101388.09	103681	0	Charon	
46	0:00:57	1/1/2019 	51961	790.00	32.00	20.50	27.62	101388.09	1850	0	Charon	
47	0:00:58	1/1/2019 	52975	916.00	126.00	35.06	27.62	101388.20	52392	0	Charon	
48	0:00:59	1/1/2019 	53604	104.00	7.00	6.70	27.62	101388.38	54499	0	Charon	
49	0:01:00	1/1/2019 	54172	896.00	102.00	30.36	27.62	101388.54	1855	0	Charon	
50	0:01:02	1/1/2019 	56471	906.00	113.00	32.53	27.61	101388.12	102942	0	Charon	
51	0:01:02	1/1/2019 	56621	741.00	16.00	17.02	27.61	101388.29	52400	0	Charon	
52	0:01:03	1/1/2019 	57196	924.00	131.00	36.01	27.61	101388.45	1847	0	Charon	
53	0:01:05	1/1/2019 	59888	654.00	9.00	14.54	27.61	101388.51	153484	0	Charon	
54	0:01:06	1/1/2019 	60136	977.00	458.00	81.91	27.61	101388.51	2594	0	Charon	
55	0:01:07	1/1/2019 	61651	762.00	24.00	19.09	27.60	101388.45	105038	0	Charon	
56	0:01:09	1/1/2019 	63377	135.00	7.00	7.58	27.60	101388.59	52392	0	Charon	
57	0:01:10	1/1/2019 	64621	856.00	81.00	26.49	27.60	101388.75	102935	0	Charon	
58	0:01:12	1/1/2019 	66561	65.00	7.00	5.92	27.60	101388.20	102937	0	Charon	
59	0:01:13	1/1/2019 	67165	381.00	8.00	11.96	27.60	101388.20	1850	0	Charon	
60	0:01:18	1/1/2019 	72742	649.00	10.00	14.80	27.59	101387.78	305102	0	Charon	
61	0:01:20	1/1/2019 	74092	239.00	7.00	10.08	27.59	101387.89	55244	0	Charon	
62	0:01:20	1/1/2019 	74939	709.00	12.00	15.66	27.59	101387.89	52392	0	Charon	
63	0:01:24	1/1/2019 	78596	674.00	10.00	14.93	27.59	101387.77	204015	0	Charon	
64	0:01:25	1/1/2019 	79325	959.00	176.00	42.88	27.59	101387.94	1851	0	Charon	
65	0:01:26	1/1/2019 	80367	951.00	164.00	41.35	27.59	101388.27	52395	0	Charon	
66	0:01:26	1/1/2019 	80597	134.00	7.00	7.55	27.59	101388.27	53139	0	Charon	
67	0:01:27	1/1/2019 	81281	716.00	14.00	16.35	27.59	101388.60	1850	0	Charon	
68	0:01:27	1/1/2019 	81375	973.00	281.00	54.16	27.59	101388.60	3952	0	Charon	
69	0:01:27	1/1/2019 	81747	195.00	7.00	9.17	27.59	101388.60	52393	0	Charon	
70	0:01:28	1/1/2019 	82024	970.00	418.00	76.93	27.58	101388.21	1848	0	Charon	
71	0:01:28	1/1/2019 	82391	716.00	14.00	16.35	27.58	101388.38	1854	0	Charon	
72	0:01:29	1/1/2019 	83334	666.00	10.00	14.90	27.58	101388.21	52400	0	Charon	
73	0:01:31	1/1/2019 	85045	972.00	383.00	71.64	27.58	101388.05	102937	0	Charon	
74	0:01:31	1/1/2019 	85346	106.00	7.00	6.75	27.58	101387.71	3810	0	Charon	
75	0:01:31	1/1/2019 	85947	880.00	95.00	28.98	27.58	101387.88	52395	0	Charon	
76	0:01:33	1/1/2019 	87475	803.00	49.00	22.40	27.58	101388.38	52400	0	Charon	
77	0:01:36	1/1/2019 	90556	332.00	8.00	11.46	27.58	101388.32	204032	0	Charon	
78	0:01:37	1/1/2019 	91631	364.00	8.00	11.80	27.58	101388.48	53136	0	Charon	
79	0:01:37	1/1/2019 	91664	103.00	7.00	6.67	27.58	101388.48	1849	0	Charon	
80	0:01:38	1/1/2019 	92781	65.00	7.00	5.92	27.58	101388.09	52392	0	Charon	
81	0:01:40	1/1/2019 	94053	665.00	10.00	14.90	27.58	101388.27	54494	0	Charon	
82	0:01:41	1/1/2019 	95064	441.00	8.00	12.42	27.58	101388.09	52394	0	Charon	
83	0:01:41	1/1/2019 	95638	950.00	162.00	41.08	27.58	101388.27	52393	0	Charon	
